CUST_CODE,TOTAL_SPEND,TOTAL_VISIT,STD_TICKET_SIZE,DURING_SINCE_FIRST_PURCHASE,DURING_SINCE_LAST_PURCHASE,LENGHT_OF_STAY,AVERAGE_TIME_TO_EVENT,MODE_BASKET_SIZE,MODE_SHOP_TIME,MODE_WEEKDAY,AVERAGE_MONTHLY_VISIT,AVERAGE_MONTHLY_SPEND,STD_MONTHLY_SPEND,STD_MONTHLY_VISIT
CUST0000009369,0.4,1,0,180,180,0,0,1,3,3,1,0.4,0,0
CUST0000878324,60.64,1,9.790093916,110,110,0,0,3,2,3,12,60.64,0,0
CUST0000739648,2.61,1,0.084852814,693,693,0,0,2,1,1,3,2.61,0,0
CUST0000259539,6.84,1,1.353347701,655,655,0,0,2,3,4,4,6.84,0,0
CUST0000569046,8.38,1,1.714915361,292,292,0,0,3,2,3,7,8.38,0,0
CUST0000279894,4.55,1,1.635,731,731,0,0,1,2,5,2,4.55,0,0
CUST0000249241,6.65,1,3.005,197,197,0,0,2,2,7,2,6.65,0,0
CUST0000252109,2.31,1,0,306,306,0,0,2,1,3,1,2.31,0,0
CUST0000883628,21.09,1,3.767798578,726,726,0,0,3,1,3,7,21.09,0,0
CUST0000118887,2.04,1,0,449,449,0,0,2,3,7,1,2.04,0,0
CUST0000978379,39.06,1,1.29934394,619,619,0,0,3,3,5,26,39.06,0,0
CUST0000104156,0.62,1,0,305,305,0,0,1,1,4,1,0.62,0,0
CUST0000276340,1.17,1,0,705,705,0,0,2,1,3,1,1.17,0,0
CUST0000436917,24.7,1,3.396511646,742,742,0,0,3,3,1,9,24.7,0,0
CUST0000588824,2.63,1,0.496275013,237,237,0,0,2,3,2,3,2.63,0,0
CUST0000748016,2.23,1,0.045,474,474,0,0,1,2,3,2,2.23,0,0
CUST0000936217,1.54,1,0,594,594,0,0,1,3,2,1,1.54,0,0
CUST0000596284,10.99,1,0.712247148,720,720,0,0,2,2,2,5,10.99,0,0
CUST0000182959,1.49,1,0.575,350,350,0,0,1,3,1,2,1.49,0,0
CUST0000151018,0.75,1,0,383,383,0,0,1,3,3,1,0.75,0,0
CUST0000964866,8.34,1,0.56282213,755,755,0,0,2,2,2,8,8.34,0,0
CUST0000069958,0.8,1,0.13,110,110,0,0,1,2,3,2,0.8,0,0
CUST0000717322,1.99,1,0.145,813,813,0,0,1,2,7,2,1.99,0,0
CUST0000951049,1.02,1,0,668,668,0,0,1,3,5,1,1.02,0,0
CUST0000011715,0.98,1,0,512,512,0,0,1,3,7,1,0.98,0,0
CUST0000238552,37.15,1,2.687089228,245,245,0,0,3,2,1,13,37.15,0,0
CUST0000392971,4.87,1,0.551986312,421,421,0,0,2,1,7,3,4.87,0,0
CUST0000796169,21.6,1,2.270052593,590,590,0,0,3,3,6,7,21.6,0,0
CUST0000815470,0.43,1,0,724,724,0,0,1,1,5,1,0.43,0,0
CUST0000109876,41.04,1,1.191985503,581,581,0,0,3,2,1,25,41.04,0,0
CUST0000537927,0.86,1,0,765,765,0,0,1,1,6,1,0.86,0,0
CUST0000542089,1.87,1,0,779,779,0,0,1,2,6,1,1.87,0,0
CUST0000583691,0.56,1,0,779,779,0,0,1,3,6,1,0.56,0,0
CUST0000086742,2.44,1,0.228958997,402,402,0,0,2,2,5,3,2.44,0,0
CUST0000235477,4.83,1,2.025,342,342,0,0,2,1,2,2,4.83,0,0
CUST0000880889,10.06,1,0.926695203,736,736,0,0,3,3,7,10,10.06,0,0
CUST0000814193,2.67,1,0,666,666,0,0,1,2,7,1,2.67,0,0
CUST0000053659,36.81,1,8.303975689,226,226,0,0,3,3,6,7,36.81,0,0
CUST0000189501,1.54,1,0,466,466,0,0,1,2,4,1,1.54,0,0
CUST0000283843,2.39,1,0.545,798,798,0,0,1,2,1,2,2.39,0,0
CUST0000676928,63.28,1,6.909789352,591,591,0,0,3,3,5,12,63.28,0,0
CUST0000033991,0.43,1,0,201,201,0,0,1,2,3,1,0.43,0,0
CUST0000092447,13.27,1,0.971332043,730,730,0,0,3,3,6,8,13.27,0,0
CUST0000298714,0.53,1,0,763,763,0,0,1,1,1,1,0.53,0,0
CUST0000363720,0.86,1,0.018856181,272,272,0,0,2,1,2,3,0.86,0,0
CUST0000429412,1.24,1,0,644,644,0,0,1,3,1,1,1.24,0,0
CUST0000541382,2.11,1,0.485,529,529,0,0,1,2,4,2,2.11,0,0
CUST0000915596,5.72,1,1.097656595,201,201,0,0,2,3,3,4,5.72,0,0
CUST0000216630,4.33,1,0.759255392,377,377,0,0,2,1,2,4,4.33,0,0
CUST0000228766,1.17,1,0,481,481,0,0,2,2,3,1,1.17,0,0
CUST0000506378,0.89,1,0,533,533,0,0,1,1,7,1,0.89,0,0
CUST0000449375,5.54,1,0.833039948,322,322,0,0,2,2,1,3,5.54,0,0
CUST0000468727,1.91,1,0,211,211,0,0,1,1,7,1,1.91,0,0
CUST0000852210,0.21,1,0,273,273,0,0,1,1,1,1,0.21,0,0
CUST0000492210,5.38,1,0.440214594,589,589,0,0,2,1,7,6,5.38,0,0
CUST0000653806,5.71,1,1.735,230,230,0,0,2,1,2,2,5.71,0,0
CUST0000277124,6.54,1,0,267,267,0,0,1,3,7,1,6.54,0,0
CUST0000349888,7.1,1,1.090871211,294,294,0,0,2,2,1,5,7.1,0,0
CUST0000650147,6.9,1,0.948577883,453,453,0,0,2,1,3,5,6.9,0,0
CUST0000233800,0.32,1,0,129,129,0,0,1,3,5,1,0.32,0,0
CUST0000438334,4.71,1,0.355808937,724,724,0,0,2,1,5,3,4.71,0,0
CUST0000131899,0.39,1,0.085,656,656,0,0,1,2,3,2,0.39,0,0
CUST0000329593,3.23,1,0.633315789,395,395,0,0,2,1,5,3,3.23,0,0
CUST0000343114,1.6,1,0,316,316,0,0,1,2,7,1,1.6,0,0
CUST0000647048,11.11,1,0.600492995,458,458,0,0,3,2,5,7,11.11,0,0
CUST0000803991,19.99,1,2.872666172,701,701,0,0,3,3,7,8,19.99,0,0
CUST0000636010,9.14,1,0.81399995,255,255,0,0,3,3,5,7,9.14,0,0
CUST0000779513,0.54,1,0,498,498,0,0,1,2,7,1,0.54,0,0
CUST0000300125,1.52,1,0,612,612,0,0,1,2,5,1,1.52,0,0
CUST0000378759,6.42,1,0,606,606,0,0,1,3,4,1,6.42,0,0
CUST0000820369,2.6,1,0,748,748,0,0,1,1,2,1,2.6,0,0
CUST0000835649,4.86,1,0.243464576,381,381,0,0,2,3,5,4,4.86,0,0
CUST0000223416,4.62,1,0.649153295,777,777,0,0,2,2,1,3,4.62,0,0
CUST0000351380,9.05,1,0.81720178,497,497,0,0,3,3,1,4,9.05,0,0
CUST0000382595,0.74,1,0.09,624,624,0,0,1,2,7,2,0.74,0,0
CUST0000983493,2.23,1,0.265,242,242,0,0,1,1,4,2,2.23,0,0
CUST0000153762,9.71,1,0,168,168,0,0,1,2,1,1,9.71,0,0
CUST0000843154,15.32,1,0.819675147,462,462,0,0,3,3,1,14,15.32,0,0
CUST0000735885,4.49,1,1.086104149,337,337,0,0,2,2,7,3,4.49,0,0
CUST0000752141,4.07,1,0.301132123,350,350,0,0,2,2,1,6,4.07,0,0
CUST0000544364,13.15,1,1.48004054,347,347,0,0,2,2,4,5,13.15,0,0
CUST0000969941,6.3,1,0,118,118,0,0,1,3,2,1,6.3,0,0
CUST0000135780,1.82,1,0.04,770,770,0,0,1,1,1,2,1.82,0,0
CUST0000154807,0.85,1,0,278,278,0,0,1,3,3,1,0.85,0,0
CUST0000350633,0.9,1,0.12,321,321,0,0,1,1,2,2,0.9,0,0
CUST0000429733,3.73,1,0.3044485,561,561,0,0,2,1,7,3,3.73,0,0
CUST0000946600,8.61,1,0.654748807,101,101,0,0,2,1,5,5,8.61,0,0
CUST0000965714,1.82,1,0.44,542,542,0,0,1,3,5,2,1.82,0,0
CUST0000024931,0.95,1,0,590,590,0,0,1,3,6,1,0.95,0,0
CUST0000891738,1.7,1,0,735,735,0,0,1,1,1,1,1.7,0,0
CUST0000170035,6.85,1,0.556796392,135,135,0,0,2,2,6,3,6.85,0,0
CUST0000489594,0.43,1,0,787,787,0,0,1,2,5,1,0.43,0,0
CUST0000151113,7.45,1,0.318741146,585,585,0,0,2,2,4,7,7.45,0,0
CUST0000180754,0.39,1,0,637,637,0,0,1,2,1,1,0.39,0,0
CUST0000316818,6.77,1,1.008547842,616,616,0,0,2,2,1,4,6.77,0,0
CUST0000414096,26.28,1,6.686174791,797,797,0,0,2,3,2,6,26.28,0,0
CUST0000293873,62.82,1,7.408834996,218,218,0,0,3,2,7,10,62.82,0,0
CUST0000843404,9.33,1,2.517035707,726,726,0,0,2,2,3,4,9.33,0,0
CUST0000061813,4.71,1,0.266958174,705,705,0,0,2,2,3,3,4.71,0,0
CUST0000188382,2.98,1,0.28,538,538,0,0,1,2,2,2,2.98,0,0
CUST0000484734,1.43,1,0.655,809,809,0,0,1,3,4,2,1.43,0,0
CUST0000574268,7.88,1,0.491463122,587,587,0,0,3,2,2,10,7.88,0,0
CUST0000441833,0.39,1,0,682,682,0,0,1,1,5,1,0.39,0,0
CUST0000879422,7.94,1,0.738820381,541,541,0,0,2,2,6,6,7.94,0,0
CUST0000971804,33.8,1,1.299607633,721,721,0,0,3,3,1,20,33.8,0,0
CUST0000011068,7.42,1,0.89881255,117,117,0,0,2,2,3,5,7.42,0,0
CUST0000337231,0.88,1,0,389,389,0,0,1,3,4,1,0.88,0,0
CUST0000749748,18.75,1,1.068934478,166,166,0,0,3,2,3,14,18.75,0,0
CUST0000347437,3.01,1,0,192,192,0,0,1,2,5,1,3.01,0,0
CUST0000261098,3.33,1,0.135,682,682,0,0,2,3,5,2,3.33,0,0
CUST0000286095,3.63,1,0,266,266,0,0,2,2,1,1,3.63,0,0
CUST0000484300,4.75,1,0.396887893,714,714,0,0,2,3,1,5,4.75,0,0
CUST0000968660,9.69,1,1.028297583,475,475,0,0,2,3,2,7,9.69,0,0
CUST0000360838,31.57,1,4.449449404,313,313,0,0,3,1,3,7,31.57,0,0
CUST0000396734,5.06,1,1.58,500,500,0,0,2,2,5,2,5.06,0,0
CUST0000584956,6.64,1,0.262251787,689,689,0,0,2,3,5,5,6.64,0,0
CUST0000191003,2.25,1,0,740,740,0,0,2,2,3,1,2.25,0,0
CUST0000774516,34.71,1,1.664535625,414,414,0,0,3,3,7,26,34.71,0,0
CUST0000460965,16.96,1,1.019423784,675,675,0,0,3,3,5,13,16.96,0,0
CUST0000026017,2.03,1,0.287443908,101,101,0,0,2,3,5,5,2.03,0,0
CUST0000306622,0.29,1,0,266,266,0,0,1,2,1,1,0.29,0,0
CUST0000446500,1.54,1,0,654,654,0,0,1,3,5,1,1.54,0,0
CUST0000626537,9.07,1,1.717407607,276,276,0,0,2,2,5,3,9.07,0,0
CUST0000202032,0.34,1,0,578,578,0,0,1,1,4,1,0.34,0,0
CUST0000381534,5.22,1,1.96,463,463,0,0,1,2,7,2,5.22,0,0
CUST0000865388,2.96,1,0,180,180,0,0,1,2,3,1,2.96,0,0
CUST0000006052,0.53,1,0,558,558,0,0,1,3,3,1,0.53,0,0
CUST0000287110,1.99,1,0.075,479,479,0,0,1,1,5,2,1.99,0,0
CUST0000614723,35.83,1,1.240979355,347,347,0,0,3,3,4,25,35.83,0,0
CUST0000638194,7.64,1,2.080389921,207,207,0,0,2,2,4,3,7.64,0,0
CUST0000268466,8.51,1,2.098480932,182,182,0,0,2,3,1,3,8.51,0,0
CUST0000506599,34.32,1,2.151923326,714,714,0,0,3,2,1,20,34.32,0,0
CUST0000894673,4.72,1,0,136,136,0,0,1,3,5,1,4.72,0,0
CUST0000598721,0.33,1,0,116,116,0,0,1,1,4,1,0.33,0,0
CUST0000627845,84.97,1,1.738521344,187,187,0,0,3,3,3,43,84.97,0,0
CUST0000229928,1.88,1,0,806,806,0,0,1,2,7,1,1.88,0,0
CUST0000754598,0.92,1,0,326,326,0,0,1,2,4,1,0.92,0,0
CUST0000881001,1.54,1,0,683,683,0,0,1,3,4,1,1.54,0,0
CUST0000072736,0.03,1,0,287,287,0,0,2,1,1,1,0.03,0,0
CUST0000513613,1.09,1,0.055,438,438,0,0,1,1,4,2,1.09,0,0
CUST0000586440,5.88,1,0.714742711,425,425,0,0,2,2,3,7,5.88,0,0
CUST0000637549,2.7,1,0.323419233,799,799,0,0,2,2,7,3,2.7,0,0
CUST0000361925,38.75,1,1.169751718,797,797,0,0,3,3,2,26,38.75,0,0
CUST0000839999,0.27,1,0,126,126,0,0,1,1,1,1,0.27,0,0
CUST0000298319,9.96,1,1.71,198,198,0,0,2,2,6,2,9.96,0,0
CUST0000832339,8.56,1,1.347284677,637,637,0,0,2,2,1,5,8.56,0,0
CUST0000174096,2.29,1,0.395,443,443,0,0,1,2,6,2,2.29,0,0
CUST0000779201,2.01,1,0.365,488,488,0,0,1,2,3,2,2.01,0,0
CUST0000848227,0.98,1,0,354,354,0,0,1,1,4,1,0.98,0,0
CUST0000034400,24.47,1,4.600416931,99,99,0,0,3,2,7,8,24.47,0,0
CUST0000178948,0.75,1,0,377,377,0,0,1,1,2,1,0.75,0,0
CUST0000757704,5.11,1,0.688490196,763,763,0,0,2,2,1,4,5.11,0,0
CUST0000076985,0.75,1,0,281,281,0,0,1,1,7,1,0.75,0,0
CUST0000129689,10.94,1,2.169567289,324,324,0,0,2,3,6,6,10.94,0,0
CUST0000148849,9.3,1,1.073387162,199,199,0,0,3,2,5,5,9.3,0,0
CUST0000456243,3.01,1,1.045,106,106,0,0,1,2,7,2,3.01,0,0
CUST0000642315,0.72,1,0,104,104,0,0,1,2,2,1,0.72,0,0
CUST0000753453,4.42,1,0,811,811,0,0,1,2,2,1,4.42,0,0
CUST0000225453,1.17,1,0,156,156,0,0,2,2,6,1,1.17,0,0
CUST0000653390,19.22,1,1.359655839,463,463,0,0,3,2,7,5,19.22,0,0
CUST0000130205,18.37,1,0.987669465,204,204,0,0,3,2,7,12,18.37,0,0
CUST0000599963,19.15,1,2.749669071,124,124,0,0,2,2,3,5,19.15,0,0
CUST0000978257,0.91,1,0.069442222,752,752,0,0,2,1,5,3,0.91,0,0
CUST0000266761,12.62,1,1.445241233,494,494,0,0,2,3,4,6,12.62,0,0
CUST0000640774,71.52,1,1.695006464,100,100,0,0,3,1,6,27,71.52,0,0
CUST0000809685,16.03,1,3.369565068,371,371,0,0,3,2,1,4,16.03,0,0
CUST0000130292,10.87,1,1.63268613,229,229,0,0,2,1,3,5,10.87,0,0
CUST0000152233,0.25,1,0,616,616,0,0,1,2,1,1,0.25,0,0
CUST0000312663,1.87,1,0.045,201,201,0,0,1,3,3,2,1.87,0,0
CUST0000131290,1.23,1,0,699,699,0,0,1,3,2,1,1.23,0,0
CUST0000348702,2.92,1,0.20171487,298,298,0,0,2,2,4,3,2.92,0,0
CUST0000264096,24.92,1,1.054511143,103,103,0,0,3,2,3,16,24.92,0,0
CUST0000428644,0.52,1,0.01,508,508,0,0,1,3,4,2,0.52,0,0
CUST0000867021,1.35,1,0,372,372,0,0,2,2,7,1,1.35,0,0
CUST0000914468,15.51,1,1.956891538,298,298,0,0,2,3,4,7,15.51,0,0
CUST0000955060,0.43,1,0,93,93,0,0,1,2,6,1,0.43,0,0
CUST0000983935,19.92,1,1.705331639,620,620,0,0,3,1,4,10,19.92,0,0
CUST0000495398,64.11,1,2.8278929,509,509,0,0,3,2,3,26,64.11,0,0
CUST0000785466,0.36,1,0,805,805,0,0,1,2,1,1,0.36,0,0
CUST0000853373,9.21,1,0,588,588,0,0,2,2,1,1,9.21,0,0
CUST0000179354,0.61,1,0,152,152,0,0,1,2,3,1,0.61,0,0
CUST0000672155,0.81,1,0.125,718,718,0,0,1,2,4,2,0.81,0,0
CUST0000546643,1.37,1,0,462,462,0,0,1,2,1,1,1.37,0,0
CUST0000136191,8.02,1,1.469062286,152,152,0,0,2,2,3,5,8.02,0,0
CUST0000296255,7.62,1,0.69,188,188,0,0,2,1,2,2,7.62,0,0
CUST0000710875,0.35,1,0,126,126,0,0,1,1,1,1,0.35,0,0
CUST0000882175,0.03,1,0,228,228,0,0,2,2,4,1,0.03,0,0
CUST0000417416,2.07,1,0.505,305,305,0,0,1,3,4,2,2.07,0,0
CUST0000463978,1.47,1,0.145,381,381,0,0,1,3,5,2,1.47,0,0
CUST0000466859,2.01,1,0,445,445,0,0,1,1,4,1,2.01,0,0
CUST0000671191,2.22,1,0.162685791,711,711,0,0,2,2,4,3,2.22,0,0
CUST0000431431,3.65,1,0.718578844,429,429,0,0,2,2,6,3,3.65,0,0
CUST0000490976,1.37,1,0,327,327,0,0,1,2,3,1,1.37,0,0
CUST0000074663,0.98,1,0,214,214,0,0,1,2,4,1,0.98,0,0
CUST0000156393,1.7,1,0,149,149,0,0,1,2,6,1,1.7,0,0
CUST0000474892,14.39,1,1.732189837,219,219,0,0,2,3,6,7,14.39,0,0
CUST0000502916,3.1,1,0.780185163,290,290,0,0,2,3,5,3,3.1,0,0
CUST0000920513,1.54,1,0,296,296,0,0,1,3,6,1,1.54,0,0
CUST0000977218,1.26,1,0,369,369,0,0,1,2,3,1,1.26,0,0
CUST0000178601,0.58,1,0.28,521,521,0,0,1,3,5,2,0.58,0,0
CUST0000278767,0.34,1,0,797,797,0,0,1,2,2,1,0.34,0,0
CUST0000913483,1.03,1,0.185,783,783,0,0,1,2,2,2,1.03,0,0
CUST0000335095,0.21,1,0,672,672,0,0,1,2,1,1,0.21,0,0
CUST0000588190,0.9,1,0,607,607,0,0,1,2,3,1,0.9,0,0
CUST0000610713,1.59,1,0.525,483,483,0,0,1,3,1,2,1.59,0,0
CUST0000235688,0.63,1,0,626,626,0,0,1,1,5,1,0.63,0,0
CUST0000813867,4.37,1,0.727614061,242,242,0,0,2,3,4,3,4.37,0,0
CUST0000934223,5.86,1,2.53,771,771,0,0,2,2,7,2,5.86,0,0
CUST0000963784,9.9,1,1.117308273,505,505,0,0,3,1,7,9,9.9,0,0
CUST0000562549,19.32,1,0.948265935,274,274,0,0,3,1,7,13,19.32,0,0
CUST0000623317,10.32,1,1.069751068,342,342,0,0,3,3,2,7,10.32,0,0
CUST0000888511,2.24,1,0,229,229,0,0,1,3,3,1,2.24,0,0
CUST0000069554,12.67,1,1.553723638,804,804,0,0,2,2,2,7,12.67,0,0
CUST0000103002,0.98,1,0,603,603,0,0,1,2,7,1,0.98,0,0
CUST0000744030,0.31,1,0,362,362,0,0,1,2,3,1,0.31,0,0
CUST0000949967,2.75,1,0.574185413,696,696,0,0,3,1,5,3,2.75,0,0
CUST0000554154,57.24,1,2.916751904,401,401,0,0,3,3,6,24,57.24,0,0
CUST0000643702,3.11,1,0.275,770,770,0,0,1,1,1,2,3.11,0,0
CUST0000782653,0.32,1,0,597,597,0,0,1,3,6,1,0.32,0,0
CUST0000956173,0.36,1,0,313,313,0,0,1,2,3,1,0.36,0,0
CUST0000241781,14.67,1,0,535,535,0,0,2,3,5,1,14.67,0,0
CUST0000343455,15.15,1,0.66442958,330,330,0,0,3,3,7,9,15.15,0,0
CUST0000478503,0.01,1,0,459,459,0,0,1,3,4,1,0.01,0,0
CUST0000493565,8.95,1,1.57259022,675,675,0,0,2,2,5,5,8.95,0,0
CUST0000025985,0.98,1,0,323,323,0,0,1,3,7,1,0.98,0,0
CUST0000315497,0.26,1,0,205,205,0,0,1,3,6,1,0.26,0,0
CUST0000371746,2.55,1,0.885,212,212,0,0,1,3,6,2,2.55,0,0
CUST0000570152,1.54,1,0.76,346,346,0,0,1,2,5,2,1.54,0,0
CUST0000659991,1.57,1,0,223,223,0,0,1,2,2,1,1.57,0,0
CUST0000783982,0.21,1,0,186,186,0,0,1,1,4,1,0.21,0,0
CUST0000129634,1.78,1,0.230988215,272,272,0,0,2,1,2,3,1.78,0,0
CUST0000233976,7.51,1,2.015,769,769,0,0,1,2,2,2,7.51,0,0
CUST0000305829,0.34,1,0,212,212,0,0,1,1,6,1,0.34,0,0
CUST0000363725,0.18,1,0,563,563,0,0,1,3,5,1,0.18,0,0
CUST0000444465,3.27,1,0.655,809,809,0,0,1,3,4,2,3.27,0,0
CUST0000174922,3.73,1,0.10143416,707,707,0,0,2,3,1,3,3.73,0,0
CUST0000668727,1.22,1,0,112,112,0,0,1,1,1,1,1.22,0,0
CUST0000239380,0.82,1,0.02,155,155,0,0,1,2,7,2,0.82,0,0
CUST0000301081,2.05,1,0.015,769,769,0,0,1,3,2,2,2.05,0,0
CUST0000406043,0.43,1,0,538,538,0,0,1,2,2,1,0.43,0,0
CUST0000572889,5.66,1,1.806660517,149,149,0,0,2,1,6,3,5.66,0,0
CUST0000675576,4.37,1,0.44229402,176,176,0,0,2,2,7,5,4.37,0,0
CUST0000852877,3.49,1,0.452572892,709,709,0,0,2,2,6,3,3.49,0,0
CUST0000173873,2.83,1,0.105,376,376,0,0,1,3,3,2,2.83,0,0
CUST0000883613,6.17,1,0.755555425,526,526,0,0,3,2,7,5,6.17,0,0
CUST0000891916,4.25,1,0.362103231,358,358,0,0,2,2,7,4,4.25,0,0
CUST0000819610,13.59,1,1.347028559,363,363,0,0,2,1,2,8,13.59,0,0
CUST0000943970,4.84,1,0.70060688,238,238,0,0,2,2,1,4,4.84,0,0
CUST0000850152,53.05,1,4.596821051,688,688,0,0,3,3,6,14,53.05,0,0
CUST0000044205,4.46,1,0.340228681,817,817,0,0,2,2,3,6,4.46,0,0
CUST0000144501,0.41,1,0,768,768,0,0,1,2,3,1,0.41,0,0
CUST0000675279,0.25,1,0,376,376,0,0,1,3,3,1,0.25,0,0
CUST0000711962,0.75,1,0,200,200,0,0,1,3,4,1,0.75,0,0
CUST0000487922,12.7,1,2.692369877,489,489,0,0,2,3,2,6,12.7,0,0
CUST0000019909,2.66,1,0.63,423,423,0,0,1,3,5,2,2.66,0,0
CUST0000944131,18.78,1,0,683,683,0,0,2,1,4,1,18.78,0,0
CUST0000958978,10.31,1,1.207054496,416,416,0,0,3,2,5,6,10.31,0,0
CUST0000357559,1.34,1,0.49,782,782,0,0,2,1,3,2,1.34,0,0
CUST0000558916,2.59,1,0.108730043,572,572,0,0,2,3,3,3,2.59,0,0
CUST0000093482,12.82,1,0.799529375,496,496,0,0,3,2,2,12,12.82,0,0
CUST0000097699,0.53,1,0,144,144,0,0,1,2,4,1,0.53,0,0
CUST0000271705,0.36,1,0,620,620,0,0,1,2,4,1,0.36,0,0
CUST0000320706,1.41,1,0.275,800,800,0,0,1,2,6,2,1.41,0,0
CUST0000952910,0.21,1,0,144,144,0,0,1,1,4,1,0.21,0,0
CUST0000252592,13.3,1,1.705096934,130,130,0,0,3,3,4,6,13.3,0,0
CUST0000961549,1.42,1,0,618,618,0,0,1,2,6,1,1.42,0,0
CUST0000841801,7.49,1,0.454532727,292,292,0,0,2,2,3,7,7.49,0,0
CUST0000924588,25.79,1,0.904877046,813,813,0,0,3,2,7,9,25.79,0,0
CUST0000699090,1.46,1,0,769,769,0,0,1,1,2,1,1.46,0,0
CUST0000401712,22.79,1,1.348217702,258,258,0,0,3,2,2,12,22.79,0,0
CUST0000478806,37.1,1,2.217226437,530,530,0,0,3,2,3,19,37.1,0,0
CUST0000212238,3.64,1,0.112249722,583,583,0,0,2,3,6,4,3.64,0,0
CUST0000262951,0.74,1,0,103,103,0,0,1,2,3,1,0.74,0,0
CUST0000298212,4.92,1,2.04,253,253,0,0,2,1,7,2,4.92,0,0
CUST0000439220,0.75,1,0,221,221,0,0,1,3,4,1,0.75,0,0
CUST0000670948,1.36,1,0,590,590,0,0,1,1,6,1,1.36,0,0
CUST0000950751,3.31,1,0.202868321,141,141,0,0,2,3,7,3,3.31,0,0
CUST0000890382,20.19,1,0.995510037,812,812,0,0,3,3,1,16,20.19,0,0
CUST0000983772,2.25,1,0,240,240,0,0,2,2,6,1,2.25,0,0
CUST0000453405,8.44,1,0,568,568,0,0,2,3,7,1,8.44,0,0
CUST0000640465,0.62,1,0,517,517,0,0,1,3,2,1,0.62,0,0
CUST0000277178,0.57,1,0,230,230,0,0,1,2,2,1,0.57,0,0
CUST0000443766,0.87,1,0.015,181,181,0,0,1,2,2,2,0.87,0,0
CUST0000050375,21.52,1,0.920329047,354,354,0,0,3,2,4,12,21.52,0,0
CUST0000571277,7.89,1,0.78056233,473,473,0,0,2,2,4,7,7.89,0,0
CUST0000718983,0.84,1,0,652,652,0,0,2,1,7,1,0.84,0,0
CUST0000936418,0.98,1,0,688,688,0,0,1,3,6,1,0.98,0,0
CUST0000079950,25.21,1,1.445706969,790,790,0,0,3,3,2,13,25.21,0,0
CUST0000168428,3.97,1,0.521841691,110,110,0,0,2,2,3,4,3.97,0,0
CUST0000606718,28.24,1,0.823140027,157,157,0,0,3,2,5,22,28.24,0,0
CUST0000925446,8.67,1,0.443248675,335,335,0,0,2,1,2,7,8.67,0,0
CUST0000584533,2.88,1,0,642,642,0,0,2,3,3,1,2.88,0,0
CUST0000119397,3.96,1,0.652584605,462,462,0,0,2,2,1,3,3.96,0,0
CUST0000702927,3.34,1,0,331,331,0,0,1,1,6,1,3.34,0,0
CUST0000182489,81.16,1,3.144366718,398,398,0,0,3,3,2,33,81.16,0,0
CUST0000389387,7.6,1,2.68,277,277,0,0,2,2,4,2,7.6,0,0
CUST0000493461,1.45,1,0,94,94,0,0,1,3,5,1,1.45,0,0
CUST0000650540,0.99,1,0,792,792,0,0,1,2,7,1,0.99,0,0
CUST0000081440,0.42,1,0,368,368,0,0,1,1,4,1,0.42,0,0
CUST0000125766,1.37,1,0,475,475,0,0,1,1,2,1,1.37,0,0
CUST0000491113,4.33,1,0.304661698,143,143,0,0,2,2,5,4,4.33,0,0
CUST0000494143,2,1,0.83,308,308,0,0,1,1,1,2,2,0,0
CUST0000591170,3.29,1,0.245537958,489,489,0,0,2,2,2,3,3.29,0,0
CUST0000111790,16.13,1,1.128344362,811,811,0,0,3,2,2,10,16.13,0,0
CUST0000532788,0.39,1,0,267,267,0,0,1,2,7,1,0.39,0,0
CUST0000006298,13.62,1,3.082068137,126,126,0,0,2,3,1,5,13.62,0,0
CUST0000294406,26.8,1,1.144270753,178,178,0,0,3,2,5,15,26.8,0,0
CUST0000285975,3.78,1,1.06780148,704,704,0,0,2,2,4,3,3.78,0,0
CUST0000853439,3,1,0.339705755,350,350,0,0,2,2,1,3,3,0,0
CUST0000343031,15.7,1,1.125726432,337,337,0,0,3,2,7,10,15.7,0,0
CUST0000672365,1.54,1,0,683,683,0,0,1,2,4,1,1.54,0,0
CUST0000758585,0.69,1,0,300,300,0,0,1,3,2,1,0.69,0,0
CUST0000902675,1.78,1,0.18,120,120,0,0,1,1,7,2,1.78,0,0
CUST0000977981,10.24,1,0.903935838,753,753,0,0,3,3,4,8,10.24,0,0
CUST0000256585,2.43,1,0.457238085,218,218,0,0,2,1,7,3,2.43,0,0
CUST0000692133,0.01,1,0,235,235,0,0,1,1,4,1,0.01,0,0
CUST0000102640,1.2,1,0.32,741,741,0,0,1,3,2,2,1.2,0,0
CUST0000831613,0.88,1,0,137,137,0,0,1,3,4,1,0.88,0,0
CUST0000533053,10.91,1,1.485750989,696,696,0,0,2,3,5,5,10.91,0,0
CUST0000672588,1.96,1,0.13,401,401,0,0,1,3,6,2,1.96,0,0
CUST0000233789,4.35,1,0.86301796,368,368,0,0,2,3,4,3,4.35,0,0
CUST0000885541,0.67,1,0,695,695,0,0,1,3,6,1,0.67,0,0
CUST0000223633,39.51,1,0.977844886,680,680,0,0,3,2,7,26,39.51,0,0
CUST0000487493,1.3,1,0.2,554,554,0,0,1,1,7,2,1.3,0,0
CUST0000951528,0.97,1,0,384,384,0,0,1,2,2,1,0.97,0,0
CUST0000326497,2.91,1,1.185,693,693,0,0,2,2,1,2,2.91,0,0
CUST0000479179,10.08,1,0.509074791,642,642,0,0,3,3,3,14,10.08,0,0
